reviewId,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion,content_clean
f1a72835-9be6-4fdb-8255-d2a6c5a4909d,재미있는데 슈가널쿠키 언제나오나여?? 제발 빨리 출시부탁해요,5,0,6.1.202,2025-03-09,6.1.202,재미있는데 슈가널쿠키 언제나오나여?? 제발 빨리 출시부탁해요
6c65f92b-7832-4ed4-a5cf-1864e5e9aec5,재밌다,5,0,6.1.202,2025-03-09,6.1.202,재밌다
319e10e5-1c88-406b-87b5-1a514474ce8c,재밌다,5,0,6.1.202,2025-03-09,6.1.202,재밌다
343dc6e0-487c-4262-8cff-88c6d42d907a,"일단 게임이 광고가 없고 너무 재밌습니다. 하다보면 지루하긴 해도... 그리고 초반에 좋은 보상도 많이 줍니다. 전 하루했을때 에피소드5 까지가고 섀도우 밀크 쿠키와 골든 치즈,다크카카오,홀리베리 쿠키와 그외에 레전더리,슈퍼 에픽,에픽등 아주 좋은 캐릭을 얻을 수 있습니다 이 게임 강추 합니다",5,7,6.1.202,2025-03-09,6.1.202,"일단 게임이 광고가 없고 너무 재밌습니다. 하다보면 지루하긴 해도.. 그리고 초반에 좋은 보상도 많이 줍니다. 전 하루했을때 에피소드5 까지가고 섀도우 밀크 쿠키와 골든 치즈,다크카카오,홀리베리 쿠키와 그외에 레전더리,슈퍼 에픽,에픽등 아주 좋은 캐릭을 얻을 수 있습니다 이 게임 강추 합니다"
46a3abfb-d2eb-4d7e-8c6d-b8897ad1b790,오랜만에 새로운 계정으로 하니 재밌어용!!,5,0,6.1.202,2025-03-09,6.1.202,오랜만에 새로운 계정으로 하니 재밌어용!!
99b3a82f-4944-4903-80b8-d4c8bc9fd6ce,너무 재밌고 퀄릭티가 좋아요!,5,0,6.1.202,2025-03-09,6.1.202,너무 재밌고 퀄릭티가 좋아요!
accac75d-698e-451e-86aa-cc010bfb2f22,스토리도 좋고 다 좋은데 쉬움 15스테이지에서 마법사맛 쿠키의 다리가 늘어나기도하고 모자랑 지팡이 위에있는 사탕이 위치가 바뀌기도 해서 불편합니다 이런건 빨리 고쳐야해요,3,1,6.1.202,2025-03-09,6.1.202,스토리도 좋고 다 좋은데 쉬움 15스테이지에서 마법사맛 쿠키의 다리가 늘어나기도하고 모자랑 지팡이 위에있는 사탕이 위치가 바뀌기도 해서 불편합니다 이런건 빨리 고쳐야해요
b478c9a5-6174-42c0-9583-731b3f5b6a84,다양한 각기각색의 쿠키들이 맘에 들어요 이번 년도 만우절 쉐밀이 기다릴게요,5,0,6.1.202,2025-03-09,6.1.202,다양한 각기각색의 쿠키들이 맘에 들어요 이번 년도 만우절 쉐밀이 기다릴게요
226026de-3d1a-43b8-b267-7032a2e158d6,아니.진짜 접고 싶어도 계속 끌려서 못 접음 ㅋㅋㅋㅋㅋ 그치...만....재미있는건 어떡하라공..♡,5,0,6.1.202,2025-03-09,6.1.202,아니.진짜 접고 싶어도 계속 끌려서 못 접음 그치..만..재미있는건 어떡하라공..
77166eb1-759f-4e57-a604-599a6be91a78,재미있어요,5,1,6.1.202,2025-03-09,6.1.202,재미있어요
fc84efe4-e512-472d-9c85-8adc83f7931e,쿠키런 유저입니다 이번 업데이트가 다좋고 어마어마하게 즐기고 싶은데 자꾸 들어가자마자 튕깁니다 그렇게 자꾸 튕겨서 업데이트되고 3일밖에 플레이를 못했어요ㅜㅜ 고처주시면 안될까요?ㅜㅜ,4,0,6.1.202,2025-03-09,6.1.202,쿠키런 유저입니다 이번 업데이트가 다좋고 어마어마하게 즐기고 싶은데 자꾸 들어가자마자 튕깁니다 그렇게 자꾸 튕겨서 업데이트되고 3일밖에 플레이를 못했어요 고처주시면 안될까요?
e2d33269-c7c4-4a18-a594-1e1664bc85bc,굿!,5,0,6.1.202,2025-03-09,6.1.202,굿!
309b0d73-8f0a-4ab6-acf4-20b570717f80,재밌당,5,0,6.1.202,2025-03-09,6.1.202,재밌당
05f112d9-2738-406e-8bb7-65cc157f05e1,정말 잼있음,5,0,6.1.202,2025-03-09,6.1.202,정말 잼있음
e717fedf-5ffc-45c2-83b3-07eeed25f7ef,캐릭터가 디자인이 예쁘고 재미있어요,5,0,6.1.202,2025-03-09,6.1.202,캐릭터가 디자인이 예쁘고 재미있어요
91153552-4854-4f2d-b17d-71cdd74f2c11,재미있어요,5,0,6.1.202,2025-03-09,6.1.202,재미있어요
8c9278c1-dfad-4592-b906-c4033aa1d290,퍼주니까 좋은겜 같겠지만ㅋㅋㅋ 데브겜이라 현질아니면 일정단계이상으로 절대 못올라감 레전쿠키 나온뒤엔 비스트등급이 새로 나왔는데 비스트 다뽑고 나면 다시 새로운 등급 출시하거나 새로운 뽑기시스템 도입할거같음 등급높고 좋은 쿠키 뽑아서 별 달아주려고 하면 무과금으론 한세월걸리고 기껏 별 다달고 승급해두면 메타에 밀려서 다음 쿠키를 키워야됨 이건 오븐브레이크도 똑같애서 하다가 질려서 나왔음 아무리 게임들이 다 돈을 쓰거나 시간을 쓰거나 둘중 하나라지만 데브겜은 인플레가 넘 심하고 메타가 자주바뀜 하나가 좋아서 키우고있으면 금세 새로운 메타 나와서 창고에만 박아두고 어쩔때나 한번씩 쓰게되는게 짜증나서 접음,1,3,6.1.202,2025-03-10,,퍼주니까 좋은겜 같겠지만 데브겜이라 현질아니면 일정단계이상으로 절대 못올라감 레전쿠키 나온뒤엔 비스트등급이 새로 나왔는데 비스트 다뽑고 나면 다시 새로운 등급 출시하거나 새로운 뽑기시스템 도입할거같음 등급높고 좋은 쿠키 뽑아서 별 달아주려고 하면 무과금으론 한세월걸리고 기껏 별 다달고 승급해두면 메타에 밀려서 다음 쿠키를 키워야됨 이건 오븐브레이크도 똑같애서 하다가 질려서 나왔음 아무리 게임들이 다 돈을 쓰거나 시간을 쓰거나 둘중 하나라지만 데브겜은 인플레가 넘 심하고 메타가 자주바뀜 하나가 좋아서 키우고있으면 금세 새로운 메타 나와서 창고에만 박아두고 어쩔때나 한번씩 쓰게되는게 짜증나서 접음
55b1fdb5-ebb4-4034-a8a7-7b2550cecb44,겁나재밌음ㄹㅇ,5,0,6.1.205,2025-03-10,6.1.205,겁나재밌음
de457666-9daf-47fa-a910-526e2b2afbe7,그 18-20좀 너프해주세요ㅠㅠㅠ 너무 힘들고 계속 보호막이 생겨서 힘들어요...,4,2,6.1.202,2025-03-10,6.1.202,그 1820좀 너프해주세요 너무 힘들고 계속 보호막이 생겨서 힘들어요..
ec0e7b20-1a6b-4d8a-8d44-fa43e819274d,꿀잼^^,5,1,6.1.202,2025-03-10,6.1.202,꿀잼
c4354b49-aba4-412c-9a84-344968467656,쿠키들 스토리도 재미있고 캐릭터 디자인도 멋있어요.,5,1,6.1.202,2025-03-10,6.1.202,쿠키들 스토리도 재미있고 캐릭터 디자인도 멋있어요.
6d55e095-77a2-4214-bc73-6a2571740a72,넘 좋아욜,5,1,6.1.202,2025-03-10,6.1.202,넘 좋아욜
c5505852-2876-4f46-950d-fd4606030616,너무 재밌어요 항상 감사드립니다 ❤️,5,1,6.1.202,2025-03-10,6.1.202,너무 재밌어요 항상 감사드립니다
103f6c9d-b520-447b-85e9-327752a975a4,재밋어요,5,1,6.1.202,2025-03-10,,재밋어요
296ffd10-0c92-4b03-9241-3afa444a5200,재밌어요^^,5,1,6.1.202,2025-03-10,,재밌어요
01a39ef9-6061-4bef-9e91-2476eeb51e51,할거 없으면 추천함 할게 너무 많아서 안질림,5,0,6.1.202,2025-03-10,6.1.202,할거 없으면 추천함 할게 너무 많아서 안질림
20b1be07-d6e1-466f-9192-1b2879ff3d79,굿굿이,5,1,6.1.202,2025-03-10,6.1.202,굿굿이
86f07298-64d3-40e6-a173-6f73afee1b0d,재밌어요,5,1,6.1.202,2025-03-10,6.1.202,재밌어요
44ad7a02-d5c7-40a8-9244-d8cb172ede32,재밌어요,5,1,6.1.202,2025-03-10,6.1.202,재밌어요
04066043-6c5d-493f-9ec5-1eb1ea1bd4f7,쿠키런 킹덤에서 진짜 좋은 쿠키를 얻어서 너무 좋아요! 항상 쿠키런 팬으로써 응원하겠습니다 쿠키런 화이팅!❤️❤️❤️,5,1,6.1.202,2025-03-10,6.1.202,쿠키런 킹덤에서 진짜 좋은 쿠키를 얻어서 너무 좋아요! 항상 쿠키런 팬으로써 응원하겠습니다 쿠키런 화이팅!
914ca5ac-93a1-405e-a8c2-ea2ebf83559e,무지개큐브도 제작할수있게해주세요 무과금은 계속 마일리지로 뽑아야한다는게 너무어려운것같아요,4,2,6.1.202,2025-03-10,6.1.202,무지개큐브도 제작할수있게해주세요 무과금은 계속 마일리지로 뽑아야한다는게 너무어려운것같아요
12148b5f-ea76-4ac5-875e-7475858242dc,재밌잇고 새로운 개 좋은,5,1,6.1.202,2025-03-10,6.1.202,재밌잇고 새로운 개 좋은
bec83218-ac8f-4c8b-a990-f9a17560e05a,무슨 내가 키운 쿠키가 시즌2개 지나니까 쓰레기가 되냐;;,1,4,3.8.202,2025-03-10,3.8.202,무슨 내가 키운 쿠키가 시즌2개 지나니까 쓰레기가 되냐
e42a5ab5-450d-48cf-8fd7-23fb666471f4,겁나 재밌음,5,1,6.1.202,2025-03-10,6.1.202,겁나 재밌음
d7458051-3647-4d4a-a73a-60e40e3f1dc4,너무 재미있다,5,1,3.8.102,2025-03-10,3.8.102,너무 재미있다
66b0d058-7aeb-481b-8906-729e39155fff,뽑기에서1회세릴ㄷㄷ,5,2,6.1.202,2025-03-10,6.1.202,뽑기에서1회세릴
4cd6f3ce-d8e5-4fe4-8452-e6261b7be81a,닼카 쿠키 뽑았는데 안줘요,3,0,6.1.202,2025-03-10,6.1.202,닼카 쿠키 뽑았는데 안줘요
8eda7a98-d182-442c-b82e-cd9dc2614e78,재밌음,5,0,6.1.202,2025-03-11,6.1.202,재밌음
44352840-0e26-4759-a209-5961dc5b82dc,복귀유저입니다 유튜브에 많이 떠서 해봤는데 역시 재미있습니다 하는걸 추천해요,5,1,6.1.202,2025-03-11,6.1.202,복귀유저입니다 유튜브에 많이 떠서 해봤는데 역시 재미있습니다 하는걸 추천해요
c203bc0a-c179-4982-9efe-e794d4dc04d2,게임이 안깔아져요,1,1,5.11.002,2025-03-11,5.11.002,게임이 안깔아져요
d71faa82-d3e5-4490-bda2-73d461317e81,뽑는게 너무 재밌고 쾌감이 최고!,5,0,5.11.002,2025-03-11,,뽑는게 너무 재밌고 쾌감이 최고!
74090787-6cd2-4894-804b-066377aa5849,재밋음,5,0,6.1.202,2025-03-11,6.1.202,재밋음
b25835ae-30e8-4755-9118-08d328dc9ff6,와…내 인생게임이다.ㄷㄷ,5,0,6.1.202,2025-03-11,6.1.202,와내 인생게임이다.
b281de28-772e-48ba-913a-29138f62c29d,요즘 쉐도우 밀크랑 퓨바 각성 업뎃도 좋고 확률이 너무 좋은게 30뽑 했는데 퓨바 뜸 (이미 있긴 하지만),5,0,6.1.202,2025-03-11,,요즘 쉐도우 밀크랑 퓨바 각성 업뎃도 좋고 확률이 너무 좋은게 30뽑 했는데 퓨바 뜸 이미 있긴 하지만
9cab0b99-7ee7-4b3d-a126-91b81699e116,재미있다,5,0,6.1.202,2025-03-11,6.1.202,재미있다
65f9bc06-d3d4-40a8-96dd-83acbef772d2,재밌어요!근데 일단 스토리가 처음엔 복잡하다 생각했지만 점점하다보니 너무 재밌어서 이젠 쿠킹덤이 없으면 못 살아요..업데이트도 자주 해주고 보상도 많이 주고 특히 뽑기가 너무 재밌어요 >< 그리고 마지막으로! 요즘 쿠킹덤 물오르는것 같아서 기분이 좋다는 ㅎㅎ,5,5,6.1.202,2025-03-11,6.1.202,재밌어요!근데 일단 스토리가 처음엔 복잡하다 생각했지만 점점하다보니 너무 재밌어서 이젠 쿠킹덤이 없으면 못 살아요..업데이트도 자주 해주고 보상도 많이 주고 특히 뽑기가 너무 재밌어요 그리고 마지막으로! 요즘 쿠킹덤 물오르는것 같아서 기분이 좋다는
77d7488d-c28e-4418-8100-7838b4b2965f,나쁘지 않다,4,0,5.10.002,2025-03-11,5.10.002,나쁘지 않다
851ee34e-f5d3-4b6a-bf08-2c987f5cb130,재밌음,5,1,6.1.202,2025-03-11,6.1.202,재밌음
f67593f2-30dc-445d-8f22-6f25e7fe5b81,잼나요,5,2,6.1.202,2025-03-11,6.1.202,잼나요
d66c8e69-06bb-4d77-a18c-b03e666644d9,킹갓쿠키,5,1,6.1.202,2025-03-11,6.1.202,킹갓쿠키
4c9fda07-84b9-4402-ae2b-7738ac739230,재밌게 플레이 하고 있어요,5,1,6.1.202,2025-03-11,6.1.202,재밌게 플레이 하고 있어요
94a6a91c-12ba-48c4-93ae-ec501de34eb5,쿠키런 너무 재밋상6ㅇ,1,1,6.1.202,2025-03-11,,쿠키런 너무 재밋상6
09d22b07-5847-4f9d-8124-266db8c7a6ba,광고로 4주년이라고 난리 오지게 떨어서 왔는데... 한참 지났다네요 광고좀 바꿔주세요,1,4,1.2.102,2025-03-11,1.2.102,광고로 4주년이라고 난리 오지게 떨어서 왔는데.. 한참 지났다네요 광고좀 바꿔주세요
0de6fa5f-8980-4bcc-ac09-1514e5166b29,나만운없어,5,2,6.1.205,2025-03-11,6.1.205,나만운없어
5adc314e-429a-43b9-952a-38c8069b0b9f,"복귀 유저 입니다,뽑기 그건 똑같고요 쿠킹덤은 현질러,노가다를 해야지 아니면 계속 기초에 머무르고 신규는 확률이 낮고 낮아지다 신규가 많이 나오면 확률이 올라가고 그러므로 전 쉐밀이 확률 개떡상(?)할때 한번더 복귀 하겠스버다",4,2,6.1.205,2025-03-11,,"복귀 유저 입니다,뽑기 그건 똑같고요 쿠킹덤은 현질러,노가다를 해야지 아니면 계속 기초에 머무르고 신규는 확률이 낮고 낮아지다 신규가 많이 나오면 확률이 올라가고 그러므로 전 쉐밀이 확률 개떡상?할때 한번더 복귀 하겠스버다"
a75e4039-cec9-4b0a-8081-299bbcbf7520,재미있는 내년에 새로운 쿠키 😆,5,2,6.1.202,2025-03-11,6.1.202,재미있는 내년에 새로운 쿠키
15db279c-33a9-4448-8402-42b505690362,너무 재밌다,5,2,6.1.202,2025-03-11,6.1.202,너무 재밌다
8607f82d-93c7-4d0c-bd6a-f988e4a39c29,가챠 확률도 높고 운 좋으면 20연뽑에 한번씩은 에픽 쿠키 그 이상 먹는게 가능함. 4일전 시작해서 스토리랑 이벤트 열심히 깨서 쿠키 절반은 모은듯. 강추합니다.,5,0,6.2.005,2025-03-12,6.2.005,가챠 확률도 높고 운 좋으면 20연뽑에 한번씩은 에픽 쿠키 그 이상 먹는게 가능함. 4일전 시작해서 스토리랑 이벤트 열심히 깨서 쿠키 절반은 모은듯. 강추합니다.
695dd22d-4a2b-4bf4-9c1b-d532fdb6a932,은근 적절 하게 스토리가 나오며 쿠키 뽑는 맛도 있어서 재밌다,5,0,6.2.002,2025-03-12,6.2.002,은근 적절 하게 스토리가 나오며 쿠키 뽑는 맛도 있어서 재밌다
89e18e2e-a724-44ff-892d-58e747af5b03,재밌다!!!!!!!!,5,0,6.1.202,2025-03-12,6.1.202,재밌다!!
34110fd9-c61e-4b7f-a39f-888866ccc8b5,존잼,5,0,6.1.202,2025-03-12,6.1.202,존잼
419ff839-9458-4804-9c17-4c69d6d4746f,엄마가하길래 해봤는데 너무 재밌어요,5,0,6.1.202,2025-03-12,6.1.202,엄마가하길래 해봤는데 너무 재밌어요
da7ec493-b6ac-4d40-b15b-dea1227065f6,업데이트 하는데 용량이 너무 많이 드내요,2,1,6.1.202,2025-03-12,6.1.202,업데이트 하는데 용량이 너무 많이 드내요
9dd9b7cf-f47c-4c58-9dbe-bf2bfb471e43,재미,5,0,6.2.002,2025-03-12,6.2.002,재미
54097f53-f7d5-4fca-9123-5680728fad7c,내가 운이 좋은건지 아니면 그냥 잘나오는건지 모르겠는데 2일차때 비스트 떴고 퀘스트 고작 5개 해결하면 뽑기권(쿠키커터)100개주는게 너무 혜자임,5,0,6.1.202,2025-03-12,6.1.202,내가 운이 좋은건지 아니면 그냥 잘나오는건지 모르겠는데 2일차때 비스트 떴고 퀘스트 고작 5개 해결하면 뽑기권쿠키커터100개주는게 너무 혜자임
ff1789da-560e-4fe0-b5e0-f4636bd16422,쿠키런을 좋아해서 자주 하는데 너무 재밌습니다!,5,0,6.1.202,2025-03-12,6.1.202,쿠키런을 좋아해서 자주 하는데 너무 재밌습니다!
82ebcd03-b1d1-439c-853d-255e64dce165,너무 재밌어 요 요거 꼭꼭 꼭해보세요,5,0,6.2.002,2025-03-12,6.2.002,너무 재밌어 요 요거 꼭꼭 꼭해보세요
c3b213cd-34da-4bdb-8325-93cf7169686c,이겜 망겜,5,0,6.2.002,2025-03-12,,이겜 망겜
160cfe1f-b378-4843-af2b-66d143166bed,1.현질 유도가 너무 심함..2.할머니가 계속 무시하거나 화냄,5,0,6.1.202,2025-03-12,6.1.202,1.현질 유도가 너무 심함..2.할머니가 계속 무시하거나 화냄
800ddc55-67d4-4682-b1df-6cb0af86426c,폰이 쓰레기라서 렉이좀 걸리는데 그래도 쿠키런 킹덤은 신 입니다!!!쿠키들이 개성 표현도 잘하신거 같아요,5,0,6.1.202,2025-03-12,6.1.202,폰이 쓰레기라서 렉이좀 걸리는데 그래도 쿠키런 킹덤은 신 입니다!!쿠키들이 개성 표현도 잘하신거 같아요
735d22d5-819c-4f11-bf72-fdddd7cd11a4,하 업뎃마다 심장 터질거 같네요 와 업뎃 있을때마다 기대되고 좋아요.. 쉐밀 인형은 못구해서 슬프지만 현질 많이 했으니 만족합니다..ㅠㅠ,5,15,6.1.202,2025-03-12,6.1.202,하 업뎃마다 심장 터질거 같네요 와 업뎃 있을때마다 기대되고 좋아요.. 쉐밀 인형은 못구해서 슬프지만 현질 많이 했으니 만족합니다..
658cb85a-573e-4d4f-b20a-5fc1050a103e,쿠킹 할때 갑자기 렉이 많이 걸려서 지웠다 깔았는데 계정이 날라갔어요 원래대로 할 방법없나요?,2,2,6.1.202,2025-03-12,6.1.202,쿠킹 할때 갑자기 렉이 많이 걸려서 지웠다 깔았는데 계정이 날라갔어요 원래대로 할 방법없나요?
2a4bf829-e643-4d99-bfd6-454c8857500e,너무 재밌는데 지금 업데이트 하는데 너무 안돼서 불편 해요,5,0,6.1.202,2025-03-12,6.1.202,너무 재밌는데 지금 업데이트 하는데 너무 안돼서 불편 해요
fd6dd70d-59fd-40a4-aab8-32e9cf132fbd,그냥 겁나쩜(?) 쿠키가 이쁘고 기엽고 간지나고 잘생겼고 그냥 갓벽함 그냥 꼭하셈. 스토리도 넘 맛깔남. 무과금도 재밌게 플레이 ㄱㄴ,5,0,6.1.202,2025-03-12,6.1.202,그냥 겁나쩜? 쿠키가 이쁘고 기엽고 간지나고 잘생겼고 그냥 갓벽함 그냥 꼭하셈. 스토리도 넘 맛깔남. 무과금도 재밌게 플레이
694537ed-4d50-44e6-ac7c-add2883c7c9c,"뽑기확률 좋음 ㅋㅋ 1일찬데 단뽑에 홀리베리쿠키 뜨고 진,정국 쿠키 떠서 기분은 좋음.근데 다이아좀 많이 뿌렸으면함 점검 때 3~4000개 정도나 5000개(너무 많나?)뿌리면 좋겠다.옛날엔 신 쿠키 떠도 그 전게 묻히진 않았는데 요즘엔 신 쿠키가 뜨면 그전게 묻혀버림. 그래도 재밌긴 함",5,0,6.1.202,2025-03-12,6.1.202,"뽑기확률 좋음 1일찬데 단뽑에 홀리베리쿠키 뜨고 진,정국 쿠키 떠서 기분은 좋음.근데 다이아좀 많이 뿌렸으면함 점검 때 3~400개 정도나 500개너무 많나?뿌리면 좋겠다.옛날엔 신 쿠키 떠도 그 전게 묻히진 않았는데 요즘엔 신 쿠키가 뜨면 그전게 묻혀버림. 그래도 재밌긴 함"
a99e10e1-9984-4d30-b3e5-f078b71432c5,이거 진짜재미있어요.,5,0,6.1.202,2025-03-12,6.1.202,이거 진짜재미있어요.
8b81ccad-5a32-4c51-8bce-4efd53678f5b,좋은쿠키 감사합니다!!!,5,0,6.2.002,2025-03-12,6.2.002,좋은쿠키 감사합니다!!
125a8d3d-55c5-4941-81b0-2616cfc628cf,다 좋은데 저장공간때매 문제네요.. 그거때매 제일 많이 하는 맵도 지우고.. 하..,1,2,6.1.202,2025-03-12,6.1.202,다 좋은데 저장공간때매 문제네요.. 그거때매 제일 많이 하는 맵도 지우고.. 하..
e210b95f-0503-4b0a-8a20-1c1bf876fbf8,재밌긴한데 쿠키스킨이나 쿠키를 뽑을 확률이 적고 옆에 자꾸제가 못뽑는 것들이 뽑인다고 떠서 짜증나요 예를들어서 제가 쉐도우밀크맛을못뽑으면 옆에서자꾸 뇌신무장쿠키를 ○○님이 뽑았습니다쉐밀을 ○○님이 뽑았습니다 이런게떠서 짜증나요 이것좀 없에주실수있나요?,4,0,6.1.202,2025-03-12,6.1.202,재밌긴한데 쿠키스킨이나 쿠키를 뽑을 확률이 적고 옆에 자꾸제가 못뽑는 것들이 뽑인다고 떠서 짜증나요 예를들어서 제가 쉐도우밀크맛을못뽑으면 옆에서자꾸 뇌신무장쿠키를 님이 뽑았습니다쉐밀을 님이 뽑았습니다 이런게떠서 짜증나요 이것좀 없에주실수있나요?
45fb8fcf-a42a-4d49-9ebc-78f8b2e012fc,아니 이게 너무너무 재밌어가지고 계속 하고 싶어요👍,5,0,6.2.002,2025-03-12,6.2.002,아니 이게 너무너무 재밌어가지고 계속 하고 싶어요
cb5f1f6a-5595-435e-ae08-107c9a0e4a13,잼밌다,5,0,6.2.002,2025-03-12,,잼밌다
e5efe10e-22f3-45e9-94b0-6421ba345f5c,"쿠킹덤 재밌네요, 근데 뽑기할 때 안 좋은거만 나와서 조금 아쉽네요, 스폐셜 담비랑 예티 뽖으려는데 횟수가 계속 안늘어 나서 못하네요,",4,0,6.2.002,2025-03-12,6.2.002,"쿠킹덤 재밌네요, 근데 뽑기할 때 안 좋은거만 나와서 조금 아쉽네요, 스폐셜 담비랑 예티 뽖으려는데 횟수가 계속 안늘어 나서 못하네요,"
b4fbedd9-e7bd-4d4b-a388-86120ab5bad1,야 딱좋다 기분nomu좋다 비스트떴다,5,0,6.2.002,2025-03-12,6.2.002,야 딱좋다 기분nomu좋다 비스트떴다
9804b1b0-7ddc-427f-9b4b-69c22fcf97a1,"너무너무 재밌있고 스토리,꾸미기,등등 할깨 너무 많아서 좋습니다.",5,1,6.1.202,2025-03-12,6.1.202,"너무너무 재밌있고 스토리,꾸미기,등등 할깨 너무 많아서 좋습니다."
3aacaa3f-13aa-49d7-bce6-5a5b475dc4ae,버닝스파이어 뽑음 ㅅㄱ,5,1,6.1.202,2025-03-12,6.1.202,버닝스파이어 뽑음
db58d825-8f20-4c82-a11d-a4ebd2c48657,컨샙이 너무 잘 돼서 재밌어요,5,0,6.1.202,2025-03-12,6.1.202,컨샙이 너무 잘 돼서 재밌어요
67d56386-ec15-4b96-9d8e-e7c690d493ec,"스토리 탄탄, 콘텐츠 꿀잼",5,0,6.1.202,2025-03-12,6.1.202,"스토리 탄탄, 콘텐츠 꿀잼"
75fadfc7-712e-416b-8e77-02194eadf22b,좋음? 게임을 안 해봄,3,0,6.1.202,2025-03-12,,좋음? 게임을 안 해봄
80a30b1e-0beb-4404-8009-86ac764de3d0,재미있써요 그리고 제스탈이에요,5,0,6.2.002,2025-03-12,6.2.002,재미있써요 그리고 제스탈이에요
71e48469-a322-46e5-8536-e71815a79800,업뎃 계속 해줘료!!,5,3,6.1.202,2025-03-12,6.1.202,업뎃 계속 해줘료!!
45858c5d-aa37-4a6d-bd11-5882cde31c4e,쉐도우밀크 사랑하고요 진짜 캔플 개졸귀고요 가끔 개손해 팩이 나오는것 빼곤 갓벽하네요,5,0,6.1.202,2025-03-12,6.1.202,쉐도우밀크 사랑하고요 진짜 캔플 개졸귀고요 가끔 개손해 팩이 나오는것 빼곤 갓벽하네요
5794befb-f806-40be-8a47-74aaa3d04387,업데이트는 많이하는지만 업데이트가않됨,1,2,6.1.202,2025-03-12,6.1.202,업데이트는 많이하는지만 업데이트가않됨
bcb35a45-b2a9-4d0f-97fe-6d42ac8e1ba3,간단히 말하면 업데이트 많고 재밌는데 버그나 그런 게 많아서.. 버그 고쳐주시면 감사하겠습니다 또 뽑기가 초보자일 때 잘 되는 것 같은 감이 없지않아 있어요. 그런 거 빼면 완성도 퀄리티 5점 줄만하다고 생각합니다.,5,43,6.1.202,2025-03-12,6.1.202,간단히 말하면 업데이트 많고 재밌는데 버그나 그런 게 많아서.. 버그 고쳐주시면 감사하겠습니다 또 뽑기가 초보자일 때 잘 되는 것 같은 감이 없지않아 있어요. 그런 거 빼면 완성도 퀄리티 5점 줄만하다고 생각합니다.
20d4863d-69e4-4356-a580-937bf823ef39,게임이 병1신같고 재미는 있지만 컨텐츠가많아 뭔가 불안합니다 그리고 비스크 같은 애들이나오면 밸런스가 파괴돼서 아레나가 박살나요,1,0,6.2.002,2025-03-12,6.2.002,게임이 병1신같고 재미는 있지만 컨텐츠가많아 뭔가 불안합니다 그리고 비스크 같은 애들이나오면 밸런스가 파괴돼서 아레나가 박살나요
3bd5a06d-e7c8-473e-925b-74bb14ce7056,"그림? 좋다. 스토리? 뭐 나쁘지 않다. 근데 전략? 하. 웃기지 마라.그냥 필수캐 하나 ""딸깍""해놓으면 다 이기는 이런 겜 이 무슨. 전략은 양심껏 빼라. 밸페를 빡세게 하든지.",3,0,6.2.002,2025-03-12,6.2.002,그림? 좋다. 스토리? 뭐 나쁘지 않다. 근데 전략? 하. 웃기지 마라.그냥 필수캐 하나 딸깍해놓으면 다 이기는 이런 겜 이 무슨. 전략은 양심껏 빼라. 밸페를 빡세게 하든지.
94e7048a-3135-4c4f-b03f-2c36da911615,너무 재미있어요!,5,0,6.1.202,2025-03-12,6.1.202,너무 재미있어요!
f49587b9-d586-44d4-829a-74efa224500e,아주좋소,5,0,6.1.202,2025-03-12,6.1.202,아주좋소
bcbb5d17-f72f-4ece-a69f-73062880143d,쿠키들 대사랑 성우 보는 재미도 있고 스토리가 기가막혀요!,5,0,6.1.202,2025-03-12,6.1.202,쿠키들 대사랑 성우 보는 재미도 있고 스토리가 기가막혀요!
017b9fb3-5564-42aa-b800-110a9f239a64,"2~3년차 쿠키런 한 사람입니다 게임이 재미있는데 스킨이 없는쿠키도 있고해서 조금 실망감도 있기도 하고 요즘따라 업뎃을 많이 하는것 같아서 초보들도 어렵기도 해요, 특히 비스트중에 허무, 거짓 8페이지가 너무 어렵네요. 허무할땐 꼭 다크카카오 각성이 있어야 하고거나 비스트 플라우어맛 쿠키가 있어야 하고 또 비스트 8쪽은 쉐밀아니면 퓨바 각성이 있어야 깰수있다구요.. 근데 또 쉐밀이 조금 강해야 깰수있어요. 쉬운 모드로 했는데 역시 최종보스가 힘들다구요..~!",4,30,6.1.202,2025-03-12,6.1.202,"2~3년차 쿠키런 한 사람입니다 게임이 재미있는데 스킨이 없는쿠키도 있고해서 조금 실망감도 있기도 하고 요즘따라 업뎃을 많이 하는것 같아서 초보들도 어렵기도 해요, 특히 비스트중에 허무, 거짓 8페이지가 너무 어렵네요. 허무할땐 꼭 다크카카오 각성이 있어야 하고거나 비스트 플라우어맛 쿠키가 있어야 하고 또 비스트 8쪽은 쉐밀아니면 퓨바 각성이 있어야 깰수있다구요.. 근데 또 쉐밀이 조금 강해야 깰수있어요. 쉬운 모드로 했는데 역시 최종보스가 힘들다구요..~!"
fc4b2f1f-c16d-4336-b899-34d1c87d8f95,재미있습니다,5,0,6.1.202,2025-03-12,6.1.202,재미있습니다
e4d6aead-1422-4eb9-95d0-2ad1aa70d9d4,스토리도 재밌고 쿠키 하나하나에 캐릭터성이 너무 좋아요,5,0,6.1.202,2025-03-12,6.1.202,스토리도 재밌고 쿠키 하나하나에 캐릭터성이 너무 좋아요
